"order_id","customer_id","product_id","order_date","sales"
"CA-2015-112158","DP-13165","FUR-BO-10003272","2015-02-12","883.92"
"CA-2015-112158","DP-13165","OFF-BI-10000050","2015-02-12","46.72"
"CA-2015-113887","TH-21550","OFF-PA-10004071","2015-05-04","55.48"
"CA-2018-146136","AP-10915","OFF-EN-10001219","2018-03-09","24.448"
"US-2018-100048","RS-19765","OFF-AP-10001154",NULL,"281.34"
"US-2018-100048","RS-19765","TEC-PH-10003012",NULL,"307.98"
"US-2018-100048","RS-19765","TEC-AC-10001606",NULL,"299.97"
"CA-2015-153150","Dl-13600","OFF-BI-10003355","2015-01-07","19.92"
"CA-2015-130092","SV-20365","FUR-FU-10000010","2015-11-01","9.94"
"CA-2018-108910","KC-16540","FUR-FU-10002253",NULL,"103.056"
"CA-2015-104472","CK-12325","OFF-BI-10001658","2015-02-06","59.808"
"CA-2015-104472","CK-12325","FUR-FU-10000246","2015-02-06","73.32"
"CA-2017-112942","RD-19810","OFF-PA-10004092",NULL,"146.82"
"CA-2017-142335","MP-17965","FUR-TA-10000198",NULL,"1652.94"
"CA-2017-142335","MP-17965","OFF-ST-10000036",NULL,"296.37"
"CA-2015-117429","MR-17545","FUR-FU-10000222","2015-07-10","129.92"
"CA-2017-114713","SC-20695","OFF-SU-10004664","2017-07-07","45.584"
"CA-2018-144113","JF-15355","OFF-EN-10001141",NULL,"17.568"
"CA-2018-144113","JF-15355","TEC-PH-10002170",NULL,"55.992"
"US-2017-150861","EG-13900","OFF-PA-10001954","2017-03-12","182.72"
"US-2017-150861","EG-13900","FUR-TA-10002228","2017-03-12","400.032"
"US-2017-150861","EG-13900","OFF-ST-10004634","2017-03-12","33.63"
"US-2017-150861","EG-13900","FUR-CH-10002965","2017-03-12","542.646"
"US-2017-150861","EG-13900","OFF-LA-10001317","2017-03-12","6.3"
"CA-2018-131954","DS-13030","OFF-ST-10000736",NULL,"242.94"
"CA-2018-131954","DS-13030","TEC-AC-10003610",NULL,"179.97"
"CA-2018-131954","DS-13030","OFF-BI-10003982",NULL,"99.696"
"CA-2018-131954","DS-13030","OFF-BI-10003291",NULL,"27.936"
"CA-2018-131954","DS-13030","FUR-BO-10001619",NULL,"84.98"
"CA-2018-131954","DS-13030","OFF-BI-10000138",NULL,"18.72"
"CA-2015-132500","GZ-14470","TEC-AC-10001383","2015-08-09","49.98"
"CA-2015-112326","PO-19195","OFF-LA-10003223","2015-04-01","11.784"
"CA-2015-112326","PO-19195","OFF-ST-10002743","2015-04-01","272.736"
"CA-2015-112326","PO-19195","OFF-BI-10004094","2015-04-01","3.54"
"US-2017-146710","SS-20875","OFF-SU-10004498",NULL,"51.52"
"US-2017-146710","SS-20875","OFF-PA-10002615",NULL,"3.528"
"US-2017-146710","SS-20875","OFF-PA-10004971",NULL,"4.624"
"US-2017-146710","SS-20875","OFF-SU-10004261",NULL,"55.168"
"CA-2015-124429","MH-17785","FUR-TA-10002607",NULL,"567.12"
"CA-2015-124429","MH-17785","OFF-ST-10001809",NULL,"359.32"
"CA-2017-150889","PB-19105","TEC-PH-10000004",NULL,"11.992"
"CA-2018-126074","RF-19735","OFF-BI-10003638","2018-02-10","58.05"
"CA-2018-126074","RF-19735","FUR-FU-10003577","2018-02-10","157.74"
"CA-2018-126074","RF-19735","OFF-AR-10003478","2018-02-10","56.98"
"CA-2018-126074","RF-19735","OFF-BI-10000546","2018-02-10","2.88"
"CA-2017-110499","YC-21895","TEC-CO-10002095","2017-07-04","1199.98"
"CA-2016-135272","MS-17830","FUR-FU-10002759","2016-07-12","79.92"
"CA-2017-140928","NB-18655","FUR-TA-10001095",NULL,"383.438"
"CA-2015-106803","DC-13285","OFF-ST-10002444",NULL,"24.56"
"CA-2015-106803","DC-13285","TEC-AC-10001267",NULL,"119.8"
"CA-2018-117240","CP-12340","OFF-BI-10000848",NULL,"13.128"
"CA-2018-133333","BF-11020","OFF-PA-10002377",NULL,"22.72"
"CA-2016-112319","AR-10510","OFF-PA-10003441",NULL,"58.32"
"CA-2018-126046","JC-16105","OFF-LA-10004484","2018-03-11","12.39"
"CA-2016-114923","LH-17020","TEC-PH-10003931","2016-08-02","107.982"
"CA-2015-162775","CS-12250","OFF-EN-10001990",NULL,"11.36"
"CA-2015-162775","CS-12250","OFF-EN-10001532",NULL,"50.94"
"CA-2015-162775","CS-12250","TEC-AC-10003174",NULL,"646.74"
"CA-2015-162775","CS-12250","OFF-BI-10004187",NULL,"5.64"
"CA-2015-162775","CS-12250","OFF-ST-10000025",NULL,"572.58"
"CA-2015-106810","AJ-10795","FUR-FU-10004306",NULL,"310.88"
"CA-2017-157245","LE-16810","FUR-CH-10003746",NULL,"641.96"
"CA-2018-104220","BV-11245","OFF-BI-10001036",NULL,"18.28"
"CA-2018-104220","BV-11245","TEC-PH-10004614",NULL,"207"
"CA-2018-104220","BV-11245","OFF-BI-10000301",NULL,"32.35"
"CA-2018-104220","BV-11245","OFF-BI-10003910",NULL,"7.71"
"CA-2018-104220","BV-11245","OFF-AR-10004648",NULL,"40.3"
"CA-2018-104220","BV-11245","FUR-FU-10002597",NULL,"34.58"
"CA-2015-165974","DL-12865","OFF-AR-10003405",NULL,"32.76"
"CA-2016-144267","NZ-18565","FUR-CH-10002335",NULL,"544.008"
"CA-2016-144267","NZ-18565","OFF-PA-10000157",NULL,"59.94"
"CA-2016-144267","NZ-18565","OFF-PA-10001947",NULL,"23.92"
"CA-2016-144267","NZ-18565","OFF-PA-10003657",NULL,"4.28"
"US-2016-157014","BM-11785","OFF-BI-10001098","2016-03-10","32.07"
"US-2016-157014","BM-11785","TEC-AC-10002167","2016-03-10","24"
"US-2016-157014","BM-11785","FUR-BO-10004409","2016-03-10","35.49"
"US-2016-157014","BM-11785","TEC-AC-10000057","2016-03-10","47.984"
"CA-2016-154921","EA-14035","OFF-EN-10000056",NULL,"186.69"
"CA-2018-129567","CL-12565","OFF-BI-10000014",NULL,"17.456"
"CA-2016-154620","LT-17110","FUR-CH-10004675","2016-12-12","348.928"
"CA-2016-115938","SA-20830","OFF-BI-10001543",NULL,"143.96"
"CA-2016-115938","SA-20830","OFF-ST-10001321",NULL,"15.42"
"CA-2016-115938","SA-20830","OFF-BI-10001132",NULL,"43.04"
"CA-2016-115938","SA-20830","FUR-CH-10003199",NULL,"332.94"
"CA-2017-105256","JK-15730","TEC-PH-10001530",NULL,"1363.96"
"CA-2015-156433","ES-14020","OFF-LA-10001569",NULL,"9.96"
"CA-2015-156433","ES-14020","OFF-PA-10003724",NULL,"21.72"
"CA-2018-151428","RH-19495","OFF-BI-10000546",NULL,"20.16"
"CA-2016-124653","DB-13120","OFF-PA-10000176",NULL,"132.79"
"CA-2016-124653","DB-13120","OFF-PA-10002365",NULL,"12.96"
"CA-2016-124653","DB-13120","OFF-LA-10002271",NULL,"21.56"
"CA-2016-101910","CD-11920","FUR-CH-10002647",NULL,"283.92"
"CA-2018-105809","HW-14935","FUR-FU-10004090",NULL,"22.23"
"CA-2018-105809","HW-14935","TEC-PH-10001580",NULL,"215.968"
"CA-2017-136133","HW-14935","OFF-AP-10000576",NULL,"355.32"
"CA-2017-115504","MC-18130","OFF-PA-10003953","2017-12-03","12.96"
"CA-2018-135783","GM-14440","FUR-FU-10000794",NULL,"18.28"
"CA-2015-134313","RA-19915","OFF-AR-10001897","2015-01-11","43.176"
"CA-2015-134313","RA-19915","TEC-PH-10001795","2015-01-11","1983.97"
"CA-2016-140921","AA-10375","FUR-FU-10003347","2016-03-02","28.4"
"CA-2016-140921","AA-10375","TEC-AC-10004901","2016-03-02","149.97"
"CA-2015-151995","ZC-21910","OFF-AR-10003190",NULL,"11.52"
"CA-2015-151995","ZC-21910","FUR-TA-10002903",NULL,"1298.55"
"CA-2015-151995","ZC-21910","OFF-AP-10000240",NULL,"213.92"
"CA-2015-151995","ZC-21910","TEC-AC-10001101",NULL,"25.78"
"CA-2018-143686","PJ-19015","FUR-FU-10000794",NULL,"18.28"
"CA-2018-143686","PJ-19015","TEC-AC-10001838",NULL,"1399.93"
"CA-2016-106565","BW-11110","OFF-PA-10000061",NULL,"51.84"
"CA-2017-149370","DB-13210","OFF-PA-10003651",NULL,"5.344"
"CA-2015-140858","CA-12775","OFF-PA-10000304",NULL,"41.472"
"CA-2015-140858","CA-12775","OFF-BI-10003094",NULL,"3.168"
"CA-2015-140858","CA-12775","FUR-CH-10001394",NULL,"1228.46"
"CA-2015-140858","CA-12775","OFF-BI-10004230",NULL,"31.086"
"CA-2015-140858","CA-12775","OFF-PA-10003395",NULL,"335.52"
"CA-2018-101434","TR-21325","TEC-AC-10002402",NULL,"239.97"
"CA-2018-101434","TR-21325","OFF-LA-10003223",NULL,"9.82"
"US-2015-102071","PG-18820","TEC-AC-10003441","2015-09-05","67.8"
"US-2015-102071","PG-18820","TEC-AC-10000109","2015-09-05","167.97"
"CA-2018-126956","GT-14710","OFF-FA-10002280",NULL,"35"
"CA-2018-126956","GT-14710","OFF-SU-10000381",NULL,"37.24"
"CA-2018-126956","GT-14710","OFF-EN-10004459",NULL,"15.28"
"CA-2018-129462","JE-15745","FUR-CH-10000665",NULL,"301.96"
"CA-2018-129462","JE-15745","OFF-AP-10003884",NULL,"180.66"
"CA-2018-129462","JE-15745","TEC-PH-10001557",NULL,"191.98"
"CA-2018-129462","JE-15745","TEC-PH-10002085",NULL,"65.99"
"CA-2017-165316","JB-15400","OFF-AR-10002956",NULL,"35.216"
"CA-2017-165316","JB-15400","OFF-AP-10003266",NULL,"23.696"
"CA-2017-165316","JB-15400","TEC-MA-10004002",NULL,"265.475"
"US-2015-115987","LH-17020","OFF-BI-10001071","2015-08-09","51.184"
"US-2018-156083","JL-15175","OFF-PA-10001560","2018-04-11","9.664"
"US-2017-137547","EB-13705","TEC-PH-10002365","2017-07-03","21.072"
"CA-2016-100454","BM-11650","OFF-AR-10004648",NULL,"60.45"
"CA-2016-100454","BM-11650","OFF-AR-10002578",NULL,"11.52"
"CA-2016-100454","BM-11650","FUR-BO-10001519",NULL,"186.048"
"CA-2017-161669","EM-14095","OFF-BI-10001294","2017-07-11","37.44"
"CA-2017-161669","EM-14095","OFF-BI-10001636","2017-07-11","26.976"
"CA-2017-161669","EM-14095","OFF-SU-10002503","2017-07-11","11.36"
"CA-2017-161669","EM-14095","OFF-LA-10004093","2017-07-11","14.62"
"CA-2016-114300","AF-10885","TEC-PH-10001552",NULL,"83.72"
"CA-2016-114300","AF-10885","FUR-CH-10001891",NULL,"287.94"
"CA-2018-107503","GA-14725","FUR-FU-10003878","2018-01-01","48.896"
"CA-2015-107755","CK-12760","TEC-AC-10000710","2015-07-02","115.36"
"CA-2017-152534","DP-13105","OFF-AR-10002335",NULL,"5.16"
"CA-2017-152534","DP-13105","OFF-PA-10001870",NULL,"38.88"
"CA-2017-113747","VD-21670","OFF-AR-10003373",NULL,"185.88"
"CA-2017-123274","GT-14710","FUR-FU-10004090",NULL,"44.46"
"CA-2017-123274","GT-14710","OFF-ST-10000736",NULL,"242.94"
"CA-2015-125612","BK-11260","OFF-PA-10001019","2015-03-08","39.96"
"CA-2015-125612","BK-11260","OFF-SU-10002537","2015-03-08","102.3"
"CA-2015-125612","BK-11260","OFF-ST-10003221","2015-03-08","21.36"
"CA-2018-161984","SJ-20125","OFF-PA-10004569","2018-10-04","7.61"
"CA-2018-161984","SJ-20125","OFF-FA-10000624","2018-10-04","7.16"
"CA-2015-133851","CM-12445","OFF-SU-10001225","2015-09-06","7.36"
"CA-2015-133851","CM-12445","OFF-AR-10003752","2015-09-06","23.1"
"CA-2017-134474","AJ-10795","TEC-AC-10001714","2017-05-01","191.472"
"CA-2017-134474","AJ-10795","OFF-AR-10003958","2017-05-01","5.248"
"CA-2017-134474","AJ-10795","TEC-PH-10002923","2017-05-01","59.184"
"CA-2015-149020","AJ-10780","OFF-LA-10004272","2015-10-01","2.89"
"CA-2015-149020","AJ-10780","FUR-FU-10000965","2015-10-01","51.94"
"CA-2017-134362","LS-16945","OFF-LA-10004853",NULL,"15.936"
"CA-2015-136742","GP-14740","OFF-BI-10003719","2015-06-04","44.91"
"CA-2017-158099","PK-18910","OFF-BI-10000545","2017-03-09","1141.47"
"CA-2017-158099","PK-18910","TEC-PH-10002496","2017-03-09","280.782"
"CA-2016-131128","TB-21520","OFF-PA-10003591",NULL,"34.44"
"CA-2015-148488","SM-20005","OFF-PA-10004470","2015-10-12","11.36"
"CA-2015-148488","SM-20005","OFF-BI-10000315","2015-10-12","106.344"
"CA-2018-114636","GA-14725","OFF-PA-10001790",NULL,"192.16"
"CA-2017-116736","CC-12430","FUR-FU-10004017",NULL,"322.59"
"CA-2017-116736","CC-12430","TEC-AC-10003628",NULL,"29.99"
"CA-2017-116736","CC-12430","TEC-AC-10002049",NULL,"371.97"
"US-2015-158638","AG-10765","OFF-BI-10003712",NULL,"5.892"
"CA-2018-111689","HP-14815","OFF-BI-10003984",NULL,"68.472"
"CA-2018-111689","HP-14815","FUR-CH-10004287",NULL,"1242.9"
"CA-2016-129098","DK-13090","OFF-ST-10001321","2016-09-10","30.84"
"US-2018-123463","GZ-14470","OFF-AR-10001118",NULL,"13.48"
"CA-2017-165148","PM-19135","FUR-FU-10000732",NULL,"31.4"
"CA-2015-134061","LL-16840","FUR-FU-10001424",NULL,"17.46"
"CA-2016-143602","JS-15595","OFF-BI-10002071",NULL,"13.944"
"CA-2018-115364","OT-18730","OFF-ST-10002486",NULL,"83.76"
"CA-2018-150707","EL-13735","OFF-BI-10001078",NULL,"37.66"
"CA-2015-104976","CK-12760","OFF-PA-10003845","2015-09-12","34.68"
"CA-2018-132934","JE-15475","TEC-AC-10000927",NULL,"149.95"
"CA-2018-132934","JE-15475","OFF-BI-10001098",NULL,"51.312"
"CA-2018-133256","TH-21550","OFF-PA-10001622",NULL,"4.54"
"CA-2018-133256","TH-21550","OFF-AR-10003158",NULL,"15.92"
"CA-2018-133256","TH-21550","TEC-PH-10002660",NULL,"543.92"
"CA-2017-105494","PC-18745","OFF-ST-10002205","2017-10-11","155.82"
"CA-2017-105494","PC-18745","OFF-BI-10003364","2017-10-11","70.008"
"CA-2017-140634","HL-15040","OFF-EN-10001099","2017-03-10","15.648"
"CA-2015-144407","MS-17365","OFF-LA-10003923","2015-09-09","103.6"
"CA-2018-160983","GB-14530","OFF-PA-10002250",NULL,"46.96"
"US-2017-114622","JR-16210","OFF-BI-10004716","2017-10-04","8.904"
"CA-2018-150959","TD-20995","OFF-LA-10001045","2018-11-11","10.44"
"CA-2018-150959","TD-20995","OFF-BI-10001510","2018-11-11","18.336"
"CA-2018-132353","DB-13060","TEC-PH-10004536",NULL,"323.976"
"CA-2017-130477","LC-17140","OFF-PA-10002947","2017-08-04","20.04"
"CA-2017-130477","LC-17140","OFF-ST-10002583","2017-08-04","64.96"
"CA-2017-130477","LC-17140","OFF-PA-10000019","2017-08-04","12.96"
"CA-2018-143259","PO-18865","FUR-BO-10003441",NULL,"323.136"
"CA-2018-143259","PO-18865","TEC-PH-10004774",NULL,"90.93"
"CA-2018-143259","PO-18865","OFF-BI-10003684",NULL,"52.776"
"CA-2018-137596","BE-11335","TEC-PH-10001494","2018-02-09","1199.8"
"CA-2018-137596","BE-11335","TEC-AC-10004666","2018-02-09","1928.78"
"CA-2018-137596","BE-11335","OFF-ST-10003816","2018-02-09","352.38"
"CA-2016-133627","SC-20050","FUR-FU-10001935",NULL,"22.2"
"CA-2018-102519","BM-11650","FUR-FU-10004091",NULL,"46.94"
"CA-2018-102519","BM-11650","TEC-AC-10001772",NULL,"143.73"
"US-2015-141215","KL-16555","FUR-TA-10001520",NULL,"99.918"
"US-2015-141215","KL-16555","FUR-CH-10003379",NULL,"797.944"
"US-2015-141215","KL-16555","OFF-BI-10002706",NULL,"8.568"
"CA-2017-165218","RW-19630","OFF-EN-10000056","2017-05-03","149.352"
"CA-2017-165218","RW-19630","OFF-ST-10001558","2017-05-03","12.992"
"CA-2015-138296","RC-19825","OFF-ST-10002444","2015-05-12","24.56"
"CA-2016-111164","SE-20110","TEC-AC-10002473","2016-11-04","85.14"
"CA-2016-111164","SE-20110","TEC-PH-10004531","2016-11-04","21.99"
"CA-2016-111164","SE-20110","OFF-AP-10004487","2016-11-04","406.6"
"CA-2017-149797","AH-10075","OFF-BI-10003650",NULL,"841.568"
"CA-2015-132962","JM-15535","OFF-PA-10003543",NULL,"15.552"
"CA-2015-132962","JM-15535","TEC-AC-10004353",NULL,"252"
"CA-2016-115091","JJ-15760","OFF-AR-10000658","2016-05-10","46.2"
"CA-2016-115091","JJ-15760","OFF-AP-10000696","2016-05-10","28.84"
"CA-2018-144932","AB-10165","OFF-AR-10003560",NULL,"14.592"
"CA-2018-144932","AB-10165","OFF-AR-10001468",NULL,"89.856"
"CA-2018-144932","AB-10165","OFF-PA-10004971",NULL,"13.872"
"CA-2018-114216","RK-19300","OFF-PA-10002195","2018-02-09","12.192"
"CA-2017-140081","CG-12040","OFF-PA-10001745",NULL,"45.056"
"CA-2017-140081","CG-12040","OFF-BI-10004826",NULL,"29.718"
"CA-2017-140081","CG-12040","OFF-PA-10001870",NULL,"15.552"
"CA-2017-140081","CG-12040","OFF-AP-10001058",NULL,"447.696"
"US-2018-111745","RA-19885","TEC-AC-10003911","2018-05-11","159.99"
"CA-2016-148250","RP-19270","OFF-PA-10000289",NULL,"12.96"
"CA-2016-148250","RP-19270","OFF-AP-10003040",NULL,"134.48"
"CA-2017-105760","KC-16255","OFF-PA-10000350",NULL,"17.12"
"CA-2017-142958","RW-19630","OFF-BI-10001759",NULL,"6.096"
"CA-2017-142958","RW-19630","FUR-TA-10000577",NULL,"1114.27"
"CA-2016-120880","JL-15850","OFF-PA-10004101",NULL,"32.4"
"CA-2016-120880","JL-15850","OFF-ST-10001496",NULL,"540.57"
"CA-2016-120880","JL-15850","OFF-BI-10002931",NULL,"167.76"
"US-2016-140200","CA-12775","FUR-TA-10002356",NULL,"393.165"
"US-2018-110576","RB-19795","FUR-FU-10003601",NULL,"516.488"
"US-2018-110576","RB-19795","FUR-FU-10000576",NULL,"1007.23"
"US-2018-110576","RB-19795","FUR-TA-10004154",NULL,"2065.32"
"US-2018-110576","RB-19795","OFF-PA-10000788",NULL,"15.552"
"US-2018-110576","RB-19795","OFF-PA-10002479",NULL,"25.344"
"CA-2018-131156","KH-16360","FUR-FU-10001940","2018-03-04","25.472"
"CA-2018-136539","GH-14665","OFF-AR-10001958",NULL,"27.168"
"CA-2018-136539","GH-14665","FUR-BO-10004709",NULL,"78.8528"
"CA-2018-119305","SW-20275","OFF-ST-10000604",NULL,"173.8"
"CA-2018-102414","JA-15970","TEC-PH-10002923",NULL,"29.592"
"CA-2018-102414","JA-15970","OFF-BI-10004465",NULL,"4.752"
"CA-2018-102414","JA-15970","OFF-PA-10002333",NULL,"15.552"
"CA-2016-112571","DL-12925","FUR-FU-10004188",NULL,"204.6"
"CA-2018-152142","LW-16990","FUR-CH-10002965",NULL,"321.568"
"CA-2016-160059","TB-21190","OFF-BI-10000145",NULL,"6.24"
"CA-2017-120859","CV-12805","OFF-EN-10001335","2017-01-09","21.88"
"CA-2015-127488","MS-17365","OFF-LA-10001613",NULL,"4.608"
"CA-2018-135279","BS-11800","OFF-LA-10004055","2018-09-04","9.82"
"CA-2018-135279","BS-11800","OFF-AR-10004344","2018-09-04","35.97"
"CA-2018-135279","BS-11800","OFF-PA-10004621","2018-09-04","12.96"
"CA-2018-135279","BS-11800","OFF-PA-10001281","2018-09-04","191.6"
"CA-2018-135279","BS-11800","OFF-LA-10001613","2018-09-04","8.64"
"CA-2018-135279","BS-11800","OFF-ST-10001097","2018-09-04","501.81"
"CA-2015-115791","DL-13315","FUR-FU-10001095",NULL,"127.104"
"CA-2015-115791","DL-13315","TEC-PH-10004614",NULL,"124.2"
"CA-2015-115791","DL-13315","OFF-BI-10001575",NULL,"18.588"
"CA-2015-115791","DL-13315","OFF-LA-10001074",NULL,"30.072"
"US-2018-103247","PO-19195","TEC-PH-10003555","2018-05-10","160.93"
"US-2018-103247","PO-19195","OFF-BI-10004492","2018-05-10","75.792"
"US-2018-100209","TD-20995","OFF-BI-10002012","2018-09-07","1.08"
"CA-2018-159366","BW-11110","TEC-MA-10000822","2018-07-01","3059.98"
"CA-2017-145499","RW-19690","OFF-BI-10000848",NULL,"3.282"
"CA-2016-157035","KB-16600","OFF-PA-10004156","2016-09-12","34.02"
"CA-2017-144939","EB-13870","FUR-CH-10003199","2017-03-10","599.292"
"CA-2015-163419","TZ-21580","OFF-AR-10000034","2015-11-11","3.392"
"CA-2015-163419","TZ-21580","TEC-PH-10000560","2015-11-11","559.984"
"CA-2015-163419","TZ-21580","FUR-CH-10000665","2015-11-11","603.92"
"CA-2018-100314","AS-10630","OFF-LA-10001569",NULL,"7.968"
"CA-2018-100314","AS-10630","OFF-EN-10000461",NULL,"27.968"
"CA-2018-100314","AS-10630","TEC-MA-10003066",NULL,"336.51"
"CA-2016-146829","TS-21340","OFF-BI-10004022","2016-10-03","1.112"
"CA-2018-167899","JG-15805","FUR-FU-10004071",NULL,"520.05"
"CA-2018-167899","JG-15805","OFF-AR-10001988",NULL,"17.97"
"CA-2016-153549","SL-20155","FUR-CH-10004086",NULL,"1166.92"
"CA-2017-110023","TS-21610","OFF-BI-10001036","2017-09-09","14.624"
"CA-2017-105585","RF-19735","OFF-FA-10002983",NULL,"10.23"
"CA-2017-105585","RF-19735","OFF-PA-10003625",NULL,"154.9"
"CA-2015-117639","MW-18235","OFF-BI-10003925",NULL,"2715.93"
"CA-2015-117639","MW-18235","TEC-PH-10001530",NULL,"617.97"
"CA-2016-162537","RD-19585","OFF-EN-10003862",NULL,"10.67"
"CA-2016-162537","RD-19585","OFF-ST-10004258",NULL,"36.63"
"CA-2016-162537","RD-19585","FUR-FU-10002885",NULL,"24.1"
"CA-2016-162537","RD-19585","FUR-FU-10001918",NULL,"33.11"
"CA-2017-155488","FM-14290","OFF-AR-10002956",NULL,"44.02"
"CA-2016-124891","RH-19495","TEC-AC-10003033",NULL,"2309.65"
"CA-2016-124891","RH-19495","FUR-TA-10002903",NULL,"1090.78"
"CA-2016-124891","RH-19495","OFF-PA-10004621",NULL,"19.44"
"CA-2016-126445","RA-19945","OFF-ST-10000046",NULL,"484.65"
"CA-2016-111199","JK-15730","OFF-PA-10001790",NULL,"115.296"
"CA-2016-105312","MT-17815","OFF-EN-10002600","2016-06-11","7.08"
"CA-2016-105312","MT-17815","OFF-BI-10002049","2016-06-11","4.401"
"US-2018-106705","PO-18850","OFF-PA-10001509",NULL,"44.75"
"CA-2018-135034","AT-10735","TEC-PH-10003931","2018-01-08","95.984"
"CA-2015-158540","VG-21790","FUR-FU-10001602",NULL,"151.72"
"CA-2018-118437","PF-19165","FUR-FU-10004848",NULL,"155.25"
"CA-2018-118437","PF-19165","OFF-ST-10003722",NULL,"14.03"
"US-2016-126214","JS-15880","FUR-TA-10003748",NULL,"1618.37"
"US-2016-126214","JS-15880","TEC-AC-10003198",NULL,"99.6"
"CA-2016-133025","MO-17800","OFF-PA-10004100",NULL,"32.4"
"CA-2016-108665","KM-16225","FUR-FU-10002191","2016-06-07","13.96"
"CA-2016-108665","KM-16225","FUR-FU-10000965","2016-06-07","155.82"
"CA-2016-108665","KM-16225","TEC-PH-10004188","2016-06-07","124.95"
"CA-2016-108665","KM-16225","OFF-ST-10001526","2016-06-07","601.65"
"CA-2016-124450","GT-14710","OFF-AR-10001166",NULL,"22.74"
"CA-2016-124450","GT-14710","FUR-CH-10000309",NULL,"1267.53"
"CA-2016-124450","GT-14710","TEC-MA-10004212",NULL,"1379.92"
"CA-2016-167269","PB-19150","OFF-EN-10003072",NULL,"6.208"
"CA-2018-106964","HR-14770","OFF-BI-10000320",NULL,"11.808"
"CA-2017-126529","DE-13255","OFF-PA-10001166","2017-11-01","15.552"
"CA-2017-126529","DE-13255","OFF-PA-10003656","2017-11-01","63.312"
"CA-2017-126529","DE-13255","TEC-PH-10000148","2017-11-01","15.588"
"CA-2015-163552","LA-16780","OFF-PA-10000474","2015-11-07","177.2"
"CA-2015-163552","LA-16780","TEC-PH-10003885","2015-11-07","197.97"
"CA-2015-163552","LA-16780","FUR-CH-10003379","2015-11-07","854.94"
"CA-2015-163552","LA-16780","FUR-FU-10000629","2015-11-07","124.11"
"CA-2015-163552","LA-16780","OFF-LA-10001175","2015-11-07","14.4"
"CA-2017-109820","AG-10390","OFF-PA-10000955",NULL,"15.696"
"CA-2017-109820","AG-10390","OFF-BI-10003460",NULL,"2.628"
"CA-2017-109820","AG-10390","OFF-BI-10000474",NULL,"14.427"
"CA-2017-113061","EL-13735","FUR-FU-10003975",NULL,"86.62"
"CA-2016-127418","JJ-15445","OFF-BI-10003707",NULL,"36.624"
"CA-2018-121818","JH-15430","OFF-AR-10000203",NULL,"23.968"
"CA-2018-121818","JH-15430","OFF-AR-10004790",NULL,"28.728"
"CA-2017-127670","RD-19660","FUR-TA-10001095",NULL,"697.16"
"CA-2017-102981","MO-17500","TEC-AC-10004761","2017-06-09","31.86"
"CA-2017-102981","MO-17500","FUR-BO-10001811","2017-06-09","722.352"
"CA-2018-115651","NS-18640","OFF-AR-10001130","2018-09-07","8.84"
"CA-2018-115651","NS-18640","OFF-AP-10000055","2018-09-07","58.464"
"CA-2018-152702","SN-20710","FUR-CH-10002304","2018-12-10","254.604"
"CA-2017-169103","ZC-21910","TEC-PH-10001530","2017-08-03","1363.96"
"CA-2017-169103","ZC-21910","FUR-FU-10004006","2017-08-03","102.36"
"CA-2015-139192","LC-16885","TEC-PH-10000486",NULL,"1113.5"
"CA-2015-139192","LC-16885","TEC-AC-10001606",NULL,"99.99"
"US-2016-153500","DG-13300","FUR-FU-10000293","2016-03-07","168.464"
"US-2016-153500","DG-13300","OFF-PA-10001307","2016-03-07","6.72"
"US-2016-153500","DG-13300","FUR-FU-10004460","2016-03-07","282.888"
"CA-2016-110667","NF-18595","OFF-AR-10000716","2016-04-04","11.16"
"CA-2016-110667","NF-18595","FUR-FU-10004622","2016-04-04","108.4"
"CA-2016-110667","NF-18595","OFF-BI-10002735","2016-04-04","82.344"
"CA-2016-110667","NF-18595","OFF-BI-10003529","2016-04-04","9.088"
"CA-2018-167150","BP-11185","OFF-BI-10001097","2018-10-12","19.936"
"CA-2018-167150","BP-11185","OFF-BI-10001597","2018-10-12","65.568"
"CA-2017-105284","MG-17650","OFF-FA-10001754",NULL,"4.416"
"US-2016-125374","JD-16060","FUR-CH-10003396",NULL,"107.772"
"CA-2016-161263","TS-21160","OFF-AP-10002350",NULL,"45.216"
"CA-2016-161263","TS-21160","OFF-FA-10004838",NULL,"10.416"
"CA-2016-161263","TS-21160","OFF-AR-10004757",NULL,"7.872"
"CA-2016-161263","TS-21160","TEC-PH-10002115",NULL,"118.782"
"CA-2016-161263","TS-21160","OFF-FA-10003059",NULL,"1.448"
"CA-2016-161263","TS-21160","OFF-BI-10004330",NULL,"55.47"
"CA-2017-157686","BD-11620","FUR-CH-10001146","2017-01-10","194.848"
"US-2018-139955","CM-12160","OFF-SU-10001935",NULL,"1.744"
"US-2016-150161","RB-19795","OFF-BI-10001524",NULL,"25.176"
"CA-2016-144652","SN-20560","OFF-AR-10003732",NULL,"19.46"
"CA-2017-152814","EH-14005","OFF-PA-10001970",NULL,"29.472"
"CA-2018-106943","FO-14305","OFF-BI-10003669",NULL,"8.64"
"CA-2017-134348","MS-17710","OFF-BI-10003727","2017-12-11","6.27"
"CA-2017-134348","MS-17710","OFF-BI-10004967","2017-12-11","4.368"
"CA-2017-134348","MS-17710","TEC-AC-10003447","2017-12-11","31.984"
"CA-2017-161781","CC-12100","OFF-AR-10000255",NULL,"40.88"
"CA-2018-132521","DW-13540","OFF-AP-10002191",NULL,"119.96"
